,Unnamed: 0,Year,Make,Model,Price_x,Mileage,Location,TO_distance,Location_Region,loc,point,latitude,longitude,altitude,Location_Dist,Price_y
1549,1568,2019,Toyota,Corolla,17800.0,15062.0,Markham,19,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 19",33321.608695652176
1550,1569,2019,Toyota,Corolla,20995.0,5425.0,Toronto,8,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 8",32234.972459639128
1553,1572,2011,Jaguar,XJ,17900.0,118324.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
1554,1573,2016,Mazda,Mazda3,14795.0,29962.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
1555,1574,2012,Mercedes-Benz,C-Class,11750.0,140363.0,Toronto,19,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 19",32234.972459639128
1557,1576,2018,Cadillac,XT5,33988.0,55391.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
1558,1577,2013,Lexus,RX,20795.0,118085.0,Markham,25,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 25",33321.608695652176
1559,1578,2020,Toyota,RAV4,38944.0,12115.0,Bolton,34,"Bolton, Ontario","Bolton, Peel Region, Golden Horseshoe, Ontario, L7E 1C8, Canada","(43.879548, -79.73826, 0.0)",43.879548,-79.73826,0.0,"Bolton, 34",26531.214285714286
1560,1579,2019,Toyota,Highlander,38888.0,129806.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1561,1580,2012,Ford,F-250,19999.0,187547.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1562,1581,2020,Subaru,Ascent,39468.0,8376.0,Richmond Hill,30,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 30",31169.36170212766
1564,1583,2016,BMW,4,29000.0,75500.0,Oakville,37,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 37",37314.167272727274
1565,1584,2020,Nissan,Altima,25295.0,12673.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
1566,1585,2020,Hyundai,Elantra,19995.0,26024.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
1568,1587,2013,Hyundai,Elantra,6250.0,157341.0,Stouffville,36,"Stouffville, Ontario","Stouffville, Main Street Stouffville, Downtown Stouffville, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L4A 2S5, Canada","(43.9708746, -79.2500689, 0.0)",43.9708746,-79.2500689,0.0,"Stouffville, 36",23699.589285714286
1570,1589,2017,Mercedes-Benz,GLC,31995.0,111000.0,Toronto,18,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 18",32234.972459639128
1572,1591,2016,Jeep,Grand,51998.0,65583.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
1573,1592,2016,Volkswagen,Passat,17306.0,76963.0,Georgetown,42,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 42",23929.277777777777
1575,1594,2018,Volkswagen,Golf,33000.0,53000.0,Toronto,5,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 5",32234.972459639128
1576,1595,2016,BMW,4,22500.0,78223.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
1577,1596,2015,Audi,A4,18495.0,108801.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
1578,1597,2016,Acura,TLX,17950.0,75000.0,Guelph,74,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 74",25796.0564516129
1580,1599,2013,Volkswagen,Jetta,11995.0,41725.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
1582,1601,2018,Ram,2500,45995.0,113916.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
1583,1602,2019,Mercedes-Benz,GLC,62995.0,194.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
1584,1603,2015,Mercedes-Benz,C-Class,29999.0,98000.0,Caledon,39,"Caledon, Ontario","Caledon, Peel Region, Golden Horseshoe, Ontario, Canada","(43.875427, -79.858285, 0.0)",43.875427,-79.858285,0.0,"Caledon, 39",23099.5
1587,1606,2016,BMW,X3,29995.0,63522.0,Toronto,9,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 9",32234.972459639128
1588,1607,2019,Volkswagen,Jetta,24788.0,44636.0,Toronto,19,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 19",32234.972459639128
1589,1608,2018,Nissan,Pathfinder,22795.0,73755.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
1590,1609,2019,Hyundai,Elantra,17299.0,34965.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
1591,1610,2015,Jeep,Renegade,13995.0,114404.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
1592,1611,2017,Kia,Forte,9950.0,41552.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
1593,1612,2014,Kia,Soul,15888.0,10.0,Oshawa,49,"Oshawa, Ontario","Oshawa, Durham Region, Golden Horseshoe, Ontario, Canada","(43.91768, -78.862953, 0.0)",43.91768,-78.862953,0.0,"Oshawa, 49",21395.27027027027
1594,1613,2019,Jeep,Grand,45998.0,24824.0,Toronto,17,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 17",32234.972459639128
1596,1615,2019,Dodge,Grand,29998.0,21308.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
1599,1618,2015,Toyota,Highlander,25888.0,98685.0,Brampton,34,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 34",31978.789743589743
1601,1620,2018,Hyundai,Sonata,16999.0,58800.0,Oakville,30,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 30",37314.167272727274
1605,1625,2019,Jeep,Grand,39995.0,28668.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
1606,1626,2019,Toyota,Corolla,20995.0,5425.0,Toronto,8,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 8",32234.972459639128
1607,1627,2019,Toyota,Corolla,17800.0,15062.0,Markham,19,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 19",33321.608695652176
1608,1628,2014,Volkswagen,Touareg,35888.0,76670.0,Brampton,30,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 30",31978.789743589743
1609,1629,2016,Jaguar,XF,30800.0,62600.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
1610,1630,2014,BMW,5,22888.0,93217.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1611,1631,2014,BMW,4-Series,17800.0,118473.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
1612,1632,2016,Volkswagen,Jetta,13250.0,29998.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
1613,1633,2015,Nissan,Altima,11900.0,123450.0,Burlington,45,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 45",34201.60144927536
1616,1636,2017,Mercedes-Benz,S-Class,62800.0,52761.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
1617,1637,2020,Mazda,CX-30,34995.0,7525.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
1618,1638,2020,Toyota,Corolla,25495.0,19113.0,Toronto,10,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 10",32234.972459639128
1619,1639,2020,Kia,Soul,26398.0,27.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
1620,1640,2016,Lexus,NX,31888.0,52902.0,Oakville,37,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 37",37314.167272727274
1621,1641,2018,Acura,TLX,29888.0,39579.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
1622,1642,2017,Honda,CR-V,24795.0,133254.0,Toronto,11,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 11",32234.972459639128
1623,1643,2018,Honda,HR-V,20900.0,45685.0,Toronto,13,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 13",32234.972459639128
1624,1644,2017,Volkswagen,GTI,20880.0,72000.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
1625,1645,2018,Mazda,CX-3,15488.0,73901.0,Scarborough,21,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 21",23342.97272727273
1626,1646,2019,Lexus,NX,39999.0,12304.0,Brampton,36,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 36",31978.789743589743
1629,1649,2020,GMC,Acadia,61972.0,7810.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
1630,1650,2016,Toyota,Corolla,16599.0,88430.0,Burlington,48,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 48",34201.60144927536
1634,1654,2016,BMW,4,22597.0,48528.0,Bolton,37,"Bolton, Ontario","Bolton, Peel Region, Golden Horseshoe, Ontario, L7E 1C8, Canada","(43.879548, -79.73826, 0.0)",43.879548,-79.73826,0.0,"Bolton, 37",26531.214285714286
1635,1655,2017,Kia,Sportage,21988.0,28127.0,Grimsby,53,"Grimsby, Ontario","Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada","(43.1932094, -79.5606922, 0.0)",43.1932094,-79.5606922,0.0,"Grimsby, 53",28847.45
1636,1656,2018,Mitsubishi,Outlander,18998.0,50128.0,Scarborough,19,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 19",23342.97272727273
1637,1657,2019,Honda,Civic,18695.0,20898.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
1638,1658,2018,Cadillac,XT5,29000.0,48036.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
1639,1659,2017,Nissan,Rogue,22995.0,55056.0,Richmond Hill,30,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 30",31169.36170212766
1641,1661,2020,Honda,CR-V,39716.0,13871.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
1642,1662,2019,Lexus,UX,38368.0,185.0,Toronto,8,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 8",32234.972459639128
1643,1663,2020,Chevrolet,Equinox,46287.0,10.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
1644,1664,2015,BMW,335i,31888.0,112057.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1645,1665,2019,Nissan,Sentra,16999.0,7945.0,Oakville,39,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 39",37314.167272727274
1646,1666,2017,Dodge,Grand,16599.0,84064.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
1647,1667,2018,Hyundai,Elantra,15995.0,53659.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
1650,1670,2014,Acura,RDX,17295.0,131147.0,Markham,25,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 25",33321.608695652176
1651,1671,2016,Mazda,CX-3,15000.0,49815.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
1652,1672,2019,Mercedes-Benz,E-Class,68995.0,3874.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
1653,1673,2019,Volvo,V60,47995.0,9500.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
1654,1674,2012,Buick,Enclave,14395.0,131023.0,Caledonia,79,"Caledonia, Ontario","Caledonia, Eglinton Avenue West, Keelesdale, York, York South—Weston, Toronto, Golden Horseshoe, Ontario, M6E 4Y2, Canada","(43.6923702, -79.4653558, 0.0)",43.692370200000006,-79.4653558,0.0,"Caledonia, 79",19105.29411764706
1655,1675,2019,Volkswagen,Golf,24713.0,2200.0,Whitby,46,"Whitby, Ontario","Whitby, Durham Region, Golden Horseshoe, Ontario, L1N 6A3, Canada","(43.899871, -78.940201, 0.0)",43.899871000000005,-78.940201,0.0,"Whitby, 46",41267.613333333335
1656,1676,2019,Audi,A5,40595.0,11674.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
1657,1677,2020,BMW,X2,38000.0,17007.0,Guelph,77,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 77",25796.0564516129
1658,1678,2017,Jaguar,XF,30800.0,76313.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
1659,1679,2019,Hyundai,Elantra,16595.0,45655.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
1660,1680,2016,Buick,Verano,14988.0,39588.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
1661,1681,2016,Dodge,Grand,13398.0,109203.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1663,1683,2016,Ram,Promaster,15995.0,109867.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
1665,1685,2017,Infiniti,QX70,36895.0,52523.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1666,1686,2019,Kia,Soul,19499.0,21435.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
1669,1689,2018,Nissan,LEAF,30900.0,26295.0,Burlington,45,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 45",34201.60144927536
